email,name,return_path,metadata,substitution_data,tags
fakespark+144@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Weekly""]"
fakespark+3613@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Monthly""]"
fakespark+2963@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Monthly""]"
fakespark+2136@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","[""Weekly""]"
fakespark+1252@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+95@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Flash Sale""]"
fakespark+1115@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Flash Sale""]"
fakespark+79@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Digest""]"
fakespark+1@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Monthly""]"
fakespark+1255@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+2398@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Weekly""]"
fakespark+2468@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Weekly""]"
fakespark+3231@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Weekly""]"
fakespark+1661@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Weekly""]"
fakespark+129@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Digest""]"
fakespark+730@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Flash Sale""]"
bogus+114@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Digest""]"
fakespark+750@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+1356@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","[""Weekly""]"
fakespark+2291@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Weekly""]"
fakespark+2744@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Daily""]"
bogus+166@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Weekly""]"
fakespark+564@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","[""Daily""]"
fakespark+1169@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Digest""]"
fakespark+792@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Daily""]"
fakespark+3671@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Weekly""]"
fakespark+3755@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+215@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Flash Sale""]"
fakespark+913@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","[""Monthly""]"
fakespark+3236@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Digest""]"
fakespark+1912@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","[""Daily""]"
fakespark+1524@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Digest""]"
fakespark+515@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+1189@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Weekly""]"
fakespark+2192@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Daily""]"
fakespark+834@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","[""Daily""]"
fakespark+1233@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Monthly""]"
fakespark+326@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Weekly""]"
fakespark+3603@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Monthly""]"
fakespark+4089@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Digest""]"
fakespark+1682@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Daily""]"
fakespark+1995@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","[""Flash Sale""]"
fakespark+826@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Digest""]"
fakespark+3720@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+3260@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+2236@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Weekly""]"
fakespark+2840@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Flash Sale""]"
fakespark+1162@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+801@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Digest""]"
fakespark+230@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Flash Sale""]"
fakespark+1131@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","[""Weekly""]"
fakespark+1259@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Daily""]"
fakespark+4604@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Digest""]"
fakespark+1269@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Weekly""]"
fakespark+1420@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Monthly""]"
fakespark+567@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Daily""]"
fakespark+2779@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Digest""]"
fakespark+15@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","[""Monthly""]"
fakespark+2030@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Flash Sale""]"
fakespark+2075@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Flash Sale""]"
fakespark+241@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Weekly""]"
fakespark+3717@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Daily""]"
fakespark+1167@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","[""Daily""]"
fakespark+2503@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Monthly""]"
fakespark+4143@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Monthly""]"
fakespark+633@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","[""Monthly""]"
fakespark+3444@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","[""Daily""]"
fakespark+1725@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","[""Flash Sale""]"
fakespark+318@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+1699@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Digest""]"
fakespark+59@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Digest""]"
fakespark+822@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+2598@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","[""Monthly""]"
fakespark+1073@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+2127@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","[""Daily""]"
fakespark+695@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Monthly""]"
fakespark+1666@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","[""Weekly""]"
fakespark+1117@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Daily""]"
fakespark+1436@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Weekly""]"
fakespark+446@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Monthly""]"
fakespark+1776@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Weekly""]"
fakespark+2082@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+452@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+2291@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Digest""]"
fakespark+4601@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Weekly""]"
fakespark+773@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Monthly""]"
fakespark+3255@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","[""Flash Sale""]"
fakespark+2998@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","[""Monthly""]"
fakespark+700@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Daily""]"
fakespark+924@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","[""Digest""]"
fakespark+2929@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","[""Digest""]"
fakespark+1216@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","[""Monthly""]"
fakespark+4208@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Monthly""]"
fakespark+3663@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Monthly""]"
fakespark+1974@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","[""Digest""]"
fakespark+1619@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Digest""]"
fakespark+1550@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+1962@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Daily""]"
fakespark+1793@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Monthly""]"
fakespark+1475@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Daily""]"
fakespark+116@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Monthly""]"
fakespark+2515@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+4590@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Flash Sale""]"
fakespark+208@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","[""Monthly""]"
fakespark+4514@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Digest""]"
fakespark+811@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","[""Weekly""]"
fakespark+748@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","[""Monthly""]"
fakespark+363@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","[""Monthly""]"
fakespark+1855@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","[""Flash Sale""]"
